RunNum,GCD,LiveTime
123320,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123320_1130_14_64_GCD_update_rde.i3.zst,28799.0
123330,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123330_1203_1_64_GCD_update_rde.i3.zst,28799.82
123340,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123340_1205_14_64_GCD_update_rde.i3.zst,26758.47
123350,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123350_1209_1_66_GCD_update_rde.i3.zst,28800.27
123360,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123360_1211_1_66_GCD_update_rde.i3.zst,28799.52
123370,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123370_1214_1_67_GCD_update_rde.i3.zst,28800.15
123380,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123380_1217_1_67_GCD_update_rde.i3.zst,28800.42
123430,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123430_1221_1_68_GCD_update_rde.i3.zst,26119.2
123470,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123470_1224_14_69_GCD_update_rde.i3.zst,2321.77
123580,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123580_1229_1_70_GCD_update_rde.i3.zst,1530.19
123590,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123590_1229_1_70_GCD_update_rde.i3.zst,2382.44
123610,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123610_1231_1_70_GCD_update_rde.i3.zst,28799.26
123620,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123620_0101_1_70_GCD_update_rde.i3.zst,28798.62
123640,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123640_0102_14_70_GCD_update_rde.i3.zst,3851.0
123650,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123650_0103_14_70_GCD_update_rde.i3.zst,6610.52
123660,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123660_0103_14_70_GCD_update_rde.i3.zst,609.03
123700,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123700_0105_14_70_GCD_update_rde.i3.zst,10613.32
123720,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123720_0107_14_70_GCD_update_rde.i3.zst,1391.32
123730,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123730_0107_14_70_GCD_update_rde.i3.zst,3328.63
123760,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123760_0109_1_70_GCD_update_rde.i3.zst,859.75
123770,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123770_0109_1_70_GCD_update_rde.i3.zst,831.12
123780,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123780_0110_1_70_GCD_update_rde.i3.zst,9720.28
123790,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123790_0110_1_70_GCD_update_rde.i3.zst,600.2
123800,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123800_0111_1_70_GCD_update_rde.i3.zst,11642.31
123810,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123810_0111_1_70_GCD_update_rde.i3.zst,607.94
123840,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123840_0113_1_70_GCD_update_rde.i3.zst,28800.39
123850,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123850_0113_1_70_GCD_update_rde.i3.zst,940.17
123860,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123860_0114_1_70_GCD_update_rde.i3.zst,621.93
123870,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123870_0114_1_70_GCD_update_rde.i3.zst,626.8
123880,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123880_0115_1_70_GCD_update_rde.i3.zst,1467.44
123910,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123910_0118_1_70_GCD_update_rde.i3.zst,4662.93
123950,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00123950_0119_1_70_GCD_update_rde.i3.zst,8024.59
124000,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124000_0123_1_70_GCD_update_rde.i3.zst,28800.13
124010,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124010_0124_14_70_GCD_update_rde.i3.zst,5025.39
124020,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124020_0124_14_70_GCD_update_rde.i3.zst,4391.49
124040,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124040_0126_14_70_GCD_update_rde.i3.zst,5069.31
124090,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124090_0129_41_70_GCD_update_rde.i3.zst,2996.69
124100,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124100_0131_1_70_GCD_update_rde.i3.zst,28799.78
124110,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124110_0131_1_70_GCD_update_rde.i3.zst,3154.26
124130,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124130_0202_1_70_GCD_update_rde.i3.zst,28798.88
124140,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124140_0204_1_72_GCD_update_rde.i3.zst,28798.46
124150,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124150_0207_1_72_GCD_update_rde.i3.zst,28798.59
124160,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124160_0209_1_72_GCD_update_rde.i3.zst,1145.23
124200,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124200_0212_1_74_GCD_update_rde.i3.zst,28799.42
124210,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124210_0213_1_74_GCD_update_rde.i3.zst,609.45
124220,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124220_0213_1_74_GCD_update_rde.i3.zst,28800.78
124230,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124230_0214_1_74_GCD_update_rde.i3.zst,3634.52
124240,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124240_0215_1_78_GCD_update_rde.i3.zst,28752.35
124250,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124250_0217_50_78_GCD_update_rde.i3.zst,12561.0
124260,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124260_0218_50_78_GCD_update_rde.i3.zst,1391.4
124280,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124280_0221_1_78_GCD_update_rde.i3.zst,28751.82
124290,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124290_0222_1_78_GCD_update_rde.i3.zst,563.64
124300,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124300_0223_1_78_GCD_update_rde.i3.zst,28751.29
124320,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124320_0302_1_78_GCD_update_rde.i3.zst,28765.79
124330,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124330_0305_1_78_GCD_update_rde.i3.zst,24666.68
124340,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124340_0307_1_78_GCD_update_rde.i3.zst,28770.42
124350,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124350_0310_1_78_GCD_update_rde.i3.zst,8166.73
124360,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124360_0313_1_78_GCD_update_rde.i3.zst,28764.6
124370,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124370_0316_1_78_GCD_update_rde.i3.zst,607.5
124440,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124440_0318_1_78_GCD_update_rde.i3.zst,681.12
124450,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124450_0321_1_78_GCD_update_rde.i3.zst,570.12
124460,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124460_0322_1_78_GCD_update_rde.i3.zst,25480.65
124480,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124480_0326_1_80_GCD_update_rde.i3.zst,28769.85
124490,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124490_0329_1_80_GCD_update_rde.i3.zst,11474.3
124500,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124500_0329_1_80_GCD_update_rde.i3.zst,5657.55
124510,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124510_0401_1_80_GCD_update_rde.i3.zst,28763.45
124520,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124520_0402_1_80_GCD_update_rde.i3.zst,28771.43
124540,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124540_0407_1_82_GCD_update_rde.i3.zst,28769.74
124550,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124550_0410_1_89_GCD_update_rde.i3.zst,572.93
124570,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124570_0411_1_83_GCD_update_rde.i3.zst,28771.57
124610,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124610_0413_1_83_GCD_update_rde.i3.zst,707.15
124620,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124620_0415_1_83_GCD_update_rde.i3.zst,28771.72
124630,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124630_0417_1_83_GCD_update_rde.i3.zst,20008.97
124640,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124640_0419_1_83_GCD_update_rde.i3.zst,28769.07
124650,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124650_0422_1_83_GCD_update_rde.i3.zst,28761.27
124660,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124660_0425_1_83_GCD_update_rde.i3.zst,577.52
124670,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124670_0427_1_83_GCD_update_rde.i3.zst,28769.94
124680,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124680_0430_1_86_GCD_update_rde.i3.zst,28770.63
124690,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124690_0502_1_86_GCD_update_rde.i3.zst,28773.56
124700,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2013_data_Run00124700_0506_72_87_GCD_update_rde.i3.zst,28770.9
124710,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124710_0509_1_90_GCD_update_rde.i3.zst,28771.93
124720,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124720_0512_1_90_GCD_update_rde.i3.zst,28761.6
124750,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124750_0515_1_90_GCD_update_rde.i3.zst,28770.12
124760,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124760_0517_1_92_GCD_update_rde.i3.zst,17280.77
124770,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124770_0519_1_92_GCD_update_rde.i3.zst,28765.07
124790,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124790_0525_1_92_GCD_update_rde.i3.zst,28770.9
124800,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124800_0527_1_92_GCD_update_rde.i3.zst,626.19
124810,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124810_0528_1_92_GCD_update_rde.i3.zst,28769.93
124820,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124820_0531_1_92_GCD_update_rde.i3.zst,28768.49
124830,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124830_0603_1_93_GCD_update_rde.i3.zst,28767.39
124840,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124840_0606_1_93_GCD_update_rde.i3.zst,28772.02
124850,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124850_0608_1_93_GCD_update_rde.i3.zst,586.33
124860,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124860_0610_1_94_GCD_update_rde.i3.zst,28763.22
124880,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124880_0614_1_94_GCD_update_rde.i3.zst,28760.22
124890,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124890_0616_1_95_GCD_update_rde.i3.zst,4062.79
124900,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124900_0619_1_96_GCD_update_rde.i3.zst,28751.89
124920,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124920_0621_1_95_GCD_update_rde.i3.zst,605.09
124960,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124960_0625_1_95_GCD_update_rde.i3.zst,28699.11
124970,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124970_0627_1_95_GCD_update_rde.i3.zst,28759.05
124980,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124980_0630_1_98_GCD_update_rde.i3.zst,28752.27
124990,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00124990_0703_1_98_GCD_update_rde.i3.zst,28766.93
125020,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125020_0709_1_99_GCD_update_rde.i3.zst,28761.51
125050,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125050_0714_1_100_GCD_update_rde.i3.zst,28776.67
125060,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125060_0717_1_101_GCD_update_rde.i3.zst,28773.82
125070,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125070_0721_1_101_GCD_update_rde.i3.zst,28779.81
125080,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125080_0724_1_101_GCD_update_rde.i3.zst,28779.91
125100,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125100_0728_1_102_GCD_update_rde.i3.zst,28775.19
125110,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125110_0801_1_102_GCD_update_rde.i3.zst,28774.18
125120,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125120_0804_1_104_GCD_update_rde.i3.zst,28778.08
125130,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125130_0804_1_104_GCD_update_rde.i3.zst,577.26
125150,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125150_0808_1_104_GCD_update_rde.i3.zst,28773.47
125170,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125170_0813_1_105_GCD_update_rde.i3.zst,6282.81
125180,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125180_0815_1_105_GCD_update_rde.i3.zst,907.68
125190,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125190_0818_1_107_GCD_update_rde.i3.zst,28779.5
125200,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125200_0818_1_107_GCD_update_rde.i3.zst,740.11
125210,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125210_0821_1_107_GCD_update_rde.i3.zst,28782.83
125220,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125220_0823_1_107_GCD_update_rde.i3.zst,28772.73
125230,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125230_0827_1_108_GCD_update_rde.i3.zst,28775.38
125240,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125240_0830_1_108_GCD_update_rde.i3.zst,28773.57
125260,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125260_0903_1_109_GCD_update_rde.i3.zst,15971.12
125270,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125270_0906_1_109_GCD_update_rde.i3.zst,28768.65
125280,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125280_0909_16_113_GCD_update_rde.i3.zst,9012.98
125290,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125290_0912_16_113_GCD_update_rde.i3.zst,16098.37
125310,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125310_0914_16_112_GCD_update_rde.i3.zst,28771.67
125320,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125320_0917_16_112_GCD_update_rde.i3.zst,28773.46
125330,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125330_0921_16_114_GCD_update_rde.i3.zst,28768.54
125340,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125340_0924_16_114_GCD_update_rde.i3.zst,28769.36
125350,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125350_0927_16_114_GCD_update_rde.i3.zst,28771.89
125370,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125370_1003_16_116_GCD_update_rde.i3.zst,24005.05
125380,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125380_1004_16_115_GCD_update_rde.i3.zst,28770.28
125400,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125400_1007_16_117_GCD_update_rde.i3.zst,28772.52
125410,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125410_1009_16_117_GCD_update_rde.i3.zst,28768.28
125440,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125440_1015_1_118_GCD_update_rde.i3.zst,28773.33
125450,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125450_1018_1_118_GCD_update_rde.i3.zst,28771.18
125460,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125460_1021_1_120_GCD_update_rde.i3.zst,28777.47
125470,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125470_1024_1_120_GCD_update_rde.i3.zst,28772.77
125480,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125480_1027_1_122_GCD_update_rde.i3.zst,28770.59
125500,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125500_1102_1_122_GCD_update_rde.i3.zst,15429.21
125510,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125510_1103_1_122_GCD_update_rde.i3.zst,13344.34
125520,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125520_1107_1_122_GCD_update_rde.i3.zst,28773.62
125540,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125540_1109_1_122_GCD_update_rde.i3.zst,4455.16
125550,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125550_1111_1_124_GCD_update_rde.i3.zst,28774.95
125560,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125560_1114_1_124_GCD_update_rde.i3.zst,13452.2
125570,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125570_1116_1_126_GCD_update_rde.i3.zst,28771.66
125580,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125580_1119_1_126_GCD_update_rde.i3.zst,28780.39
125590,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125590_1121_1_128_GCD_update_rde.i3.zst,28769.83
125600,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125600_1123_1_128_GCD_update_rde.i3.zst,28771.03
125610,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125610_1125_1_128_GCD_update_rde.i3.zst,596.1
125640,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125640_1127_1_128_GCD_update_rde.i3.zst,9239.72
125660,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125660_1201_84_133_GCD_update_rde.i3.zst,623.73
125670,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125670_1204_1_133_GCD_update_rde.i3.zst,28772.37
125690,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125690_1207_1_133_GCD_update_rde.i3.zst,28775.61
125700,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125700_1208_1_134_GCD_update_rde.i3.zst,28768.09
125720,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125720_1212_15_134_GCD_update_rde.i3.zst,28773.48
125730,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125730_1214_15_134_GCD_update_rde.i3.zst,28779.59
125740,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125740_1217_15_134_GCD_update_rde.i3.zst,28767.83
125750,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125750_1219_15_141_GCD_update_rde.i3.zst,28771.72
125760,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125760_1222_15_134_GCD_update_rde.i3.zst,28773.18
125770,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125770_1225_15_134_GCD_update_rde.i3.zst,28772.97
125780,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125780_1229_15_136_GCD_update_rde.i3.zst,28770.52
125790,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125790_1231_75_136_GCD_update_rde.i3.zst,4822.8
125800,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125800_0104_15_136_GCD_update_rde.i3.zst,28776.63
125820,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125820_0105_15_137_GCD_update_rde.i3.zst,3241.61
125860,/data/user/tvaneede/GlobalFit/reco_processing/GCD/burn/output//Level2pass2_IC86.2014_data_Run00125860_0106_1_136_GCD_update_rde.i3.zst,16063.52
